102/09/02,43.70
102/09/03,44.30
102/09/04,43.70
102/09/05,44.65
102/09/06,45.05
102/09/09,44.20
102/09/10,43.70
102/09/11,43.85
102/09/12,43.45
102/09/13,43.35
102/09/14,43.40
102/09/16,43.55
102/09/17,43.60
102/09/18,43.40
102/09/23,44.35
102/09/24,44.60
102/09/25,44.70
102/09/26,43.75
102/09/27,43.60
102/09/30,43.65
102/10/01,43.50
102/10/02,43.50
102/10/03,43.90
102/10/04,43.70
102/10/07,40.70
102/10/08,41.30
102/10/09,40.80
102/10/11,39.75
102/10/14,39.35
102/10/15,40.25
102/10/16,40.00
102/10/17,40.55
102/10/18,41.00
102/10/21,40.90
102/10/22,40.90
102/10/23,40.70
102/10/24,40.55
102/10/25,40.70
102/10/28,40.60
102/10/29,41.90
102/10/30,42.20
102/10/31,41.85
102/11/01,41.80
102/11/04,41.55
102/11/05,41.80
102/11/06,41.10
102/11/07,41.00
102/11/08,41.00
102/11/11,41.00
102/11/12,40.95
102/11/13,41.00
102/11/14,41.40
102/11/15,41.80
102/11/18,41.75
102/11/19,42.00
102/11/20,41.95
102/11/21,41.15
102/11/22,40.90
102/11/25,41.10
102/11/26,41.80
102/11/27,41.60
102/11/28,42.30
102/11/29,42.70
102/12/02,43.60
102/12/03,43.40
102/12/04,43.45
102/12/05,43.30
102/12/06,43.00
102/12/09,43.05
102/12/10,43.70
102/12/11,43.00
102/12/12,42.75
102/12/13,43.10
102/12/16,43.25
102/12/17,43.60
102/12/18,43.60
102/12/19,43.80
102/12/20,44.30
102/12/23,44.85
102/12/24,44.50
102/12/25,45.15
102/12/26,44.75
102/12/27,44.60
102/12/30,44.90
102/12/31,45.00
103/01/02,45.85
103/01/03,45.90
103/01/06,45.45
103/01/07,45.25
103/01/08,46.00
103/01/09,45.20
103/01/10,44.90
103/01/13,46.10
103/01/14,46.60
103/01/15,46.50
103/01/16,46.30
103/01/17,45.90
103/01/20,46.20
103/01/21,46.80
103/01/22,46.15
103/01/23,45.65
103/01/24,45.70
103/01/27,44.80
103/02/05,44.30
103/02/06,44.50
103/02/07,45.00
103/02/10,44.35
103/02/11,45.15
103/02/12,45.35
103/02/13,45.10
103/02/14,44.30
103/02/17,43.90
103/02/18,44.35
103/02/19,44.40
103/02/20,44.20
103/02/21,45.20
103/02/24,45.40
103/02/25,45.10
103/02/26,45.10
103/02/27,45.15
103/03/03,44.90
103/03/04,45.20
103/03/05,45.40
103/03/06,45.95
103/03/07,45.10
103/03/10,44.25
103/03/11,44.65
103/03/12,44.15
103/03/13,44.15
103/03/14,43.95
103/03/17,43.95
103/03/18,44.50
103/03/19,45.10
103/03/20,45.20
103/03/21,44.95
103/03/24,44.45
103/03/25,45.10
103/03/26,45.00
103/03/27,45.20
103/03/28,44.90
103/03/31,45.15
103/04/01,45.90
103/04/02,46.15
103/04/03,46.30
103/04/07,49.50
103/04/08,48.65
103/04/09,49.10
103/04/10,49.40
103/04/11,48.50
103/04/14,47.20
103/04/15,48.30
103/04/16,48.10
103/04/17,50.20
103/04/18,49.70
103/04/21,50.30
103/04/22,47.55
103/04/23,46.65
103/04/24,46.65
103/04/25,44.60
103/04/28,45.00
103/04/29,45.20
103/04/30,45.05
103/05/02,45.25
103/05/05,44.75
103/05/06,44.15
103/05/07,44.40
103/05/08,44.20
103/05/09,44.20
103/05/12,43.10
103/05/13,42.00
103/05/14,42.35
103/05/15,42.15
103/05/16,42.35
103/05/19,42.25
103/05/20,42.55
103/05/21,42.10
103/05/22,42.40
103/05/23,42.70
103/05/26,42.55
103/05/27,42.65
103/05/28,42.80
103/05/29,43.30
103/05/30,43.30
103/06/03,43.20
103/06/04,42.85
103/06/05,43.10
103/06/06,44.50
103/06/09,43.85
103/06/10,43.65
103/06/11,43.75
103/06/12,43.90
103/06/13,44.05
103/06/16,44.15
103/06/17,44.00
103/06/18,43.90
103/06/19,43.95
103/06/20,43.70
103/06/23,43.40
103/06/24,44.00
103/06/25,44.35
103/06/26,44.25
103/06/27,45.85
103/06/30,45.60
103/07/01,45.60
103/07/02,45.25
103/07/03,46.20
103/07/04,46.45
103/07/07,45.85
103/07/08,46.90
103/07/09,46.50
103/07/10,46.45
103/07/11,45.15
103/07/14,45.55
103/07/15,45.80
103/07/16,45.60
103/07/17,45.25
103/07/18,45.55
103/07/21,45.60
103/07/22,43.75
103/07/24,44.20
103/07/25,43.75
103/07/28,44.00
103/07/29,43.35
103/07/30,44.00
103/07/31,44.10
103/08/01,44.00
103/08/04,44.70
103/08/05,44.25
103/08/06,43.60
103/08/07,42.85
103/08/08,43.40
103/08/11,43.45
103/08/12,43.65
103/08/13,43.80
103/08/14,43.90
103/08/15,44.15
103/08/18,44.90
103/08/19,46.10
103/08/20,46.80
103/08/21,47.10
103/08/22,47.10
103/08/25,47.10
103/08/26,47.05
103/08/27,47.70
103/08/28,47.20
