103/03/31,184.50
103/04/01,185.00
103/04/02,188.00
103/04/03,188.00
103/04/07,194.50
103/04/08,190.50
103/04/09,190.50
103/04/10,203.50
103/04/11,207.00
103/04/14,200.00
103/04/15,196.50
103/04/16,196.50
103/04/17,196.50
103/04/18,191.00
103/04/21,189.50
103/04/22,194.50
103/04/23,192.00
103/04/24,194.00
103/04/25,193.00
103/04/28,200.00
103/04/29,200.50
103/04/30,196.50
103/05/02,205.00
103/05/05,203.00
103/05/06,202.00
103/05/07,214.00
103/05/08,226.50
103/05/09,218.50
103/05/12,216.00
103/05/13,221.00
103/05/14,233.00
103/05/15,230.00
103/05/16,230.00
103/05/19,216.00
103/05/20,220.50
103/05/21,216.00
103/05/22,220.00
103/05/23,219.00
103/05/26,228.50
103/05/27,228.50
103/05/28,221.50
103/05/29,227.00
103/05/30,222.00
103/06/03,223.00
103/06/04,223.50
103/06/05,220.00
103/06/06,218.00
103/06/09,225.00
103/06/10,220.00
103/06/11,220.00
103/06/12,228.50
103/06/13,240.00
103/06/16,245.00
103/06/17,243.00
103/06/18,244.50
103/06/19,243.00
103/06/20,240.00
103/06/23,229.00
103/06/24,224.50
103/06/25,225.50
103/06/26,229.00
103/06/27,230.00
103/06/30,231.00
103/07/01,231.00
103/07/02,234.00
103/07/03,231.50
103/07/04,231.00
103/07/07,224.00
103/07/08,225.00
103/07/09,223.50
103/07/10,223.50
103/07/11,219.00
103/07/14,220.50
103/07/15,221.00
103/07/16,218.00
103/07/17,219.00
103/07/18,222.00
103/07/21,220.00
103/07/22,219.00
103/07/24,222.50
103/07/25,217.00
103/07/28,209.00
103/07/29,200.50
103/07/30,205.00
103/07/31,210.50
103/08/01,206.50
103/08/04,203.50
103/08/05,200.00
103/08/06,208.00
103/08/07,202.50
103/08/08,205.00
103/08/11,219.00
103/08/12,217.50
103/08/13,223.00
103/08/14,219.00
103/08/15,231.00
103/08/18,228.50
103/08/19,231.00
103/08/20,229.00
103/08/21,228.00
103/08/22,233.50
103/08/25,222.00
103/08/26,222.50
103/08/27,227.50
103/08/28,231.50
103/08/29,236.00
103/09/01,242.00
103/09/02,245.00
103/09/03,255.50
103/09/04,268.00
103/09/05,267.00
103/09/09,265.00
103/09/10,260.00
103/09/11,260.00
103/09/12,253.50
103/09/15,244.00
103/09/16,250.50
103/09/17,257.00
103/09/18,254.00
103/09/19,258.50
103/09/22,253.00
