102/09/02,34.70
102/09/03,34.95
102/09/04,35.35
102/09/05,34.90
102/09/06,35.10
102/09/09,34.50
102/09/10,34.25
102/09/11,34.25
102/09/12,34.45
102/09/13,34.05
102/09/14,34.30
102/09/16,34.50
102/09/17,34.05
102/09/18,33.90
102/09/23,34.20
102/09/24,34.00
102/09/25,34.25
102/09/26,33.85
102/09/27,34.05
102/09/30,34.40
102/10/01,34.20
102/10/02,34.10
102/10/03,34.50
102/10/04,34.40
102/10/07,34.30
102/10/08,34.20
102/10/09,34.00
102/10/11,33.80
102/10/14,33.75
102/10/15,33.70
102/10/16,33.60
102/10/17,33.50
102/10/18,33.70
102/10/21,33.80
102/10/22,33.70
102/10/23,34.00
102/10/24,33.80
102/10/25,33.50
102/10/28,33.55
102/10/29,33.50
102/10/30,33.70
102/10/31,34.00
102/11/01,33.95
102/11/04,34.35
102/11/05,34.70
102/11/06,34.50
102/11/07,34.30
102/11/08,34.35
102/11/11,34.05
102/11/12,34.00
102/11/13,33.60
102/11/14,33.40
102/11/15,33.20
102/11/18,32.65
102/11/19,32.85
102/11/20,32.80
102/11/21,32.70
102/11/22,32.55
102/11/25,32.80
102/11/26,33.10
102/11/27,33.20
102/11/28,33.45
102/11/29,33.50
102/12/02,33.60
102/12/03,33.50
102/12/04,33.50
102/12/05,33.30
102/12/06,34.00
102/12/09,34.90
102/12/10,34.75
102/12/11,34.40
102/12/12,34.40
102/12/13,36.80
102/12/16,37.40
102/12/17,38.50
102/12/18,38.30
102/12/19,39.05
102/12/20,38.75
102/12/23,38.00
102/12/24,39.00
102/12/25,38.60
102/12/26,38.35
102/12/27,38.40
102/12/30,37.80
102/12/31,38.10
103/01/02,38.10
103/01/03,39.10
103/01/06,39.20
103/01/07,39.30
103/01/08,39.65
103/01/09,41.55
103/01/10,42.10
103/01/13,41.80
103/01/14,41.30
103/01/15,40.85
103/01/16,41.20
103/01/17,41.00
103/01/20,40.80
103/01/21,40.80
103/01/22,41.50
103/01/23,41.50
103/01/24,41.35
103/01/27,41.15
103/02/05,40.80
103/02/06,41.25
103/02/07,43.20
103/02/10,42.45
103/02/11,43.45
103/02/12,44.20
103/02/13,44.55
103/02/14,46.15
103/02/17,46.80
103/02/18,45.65
103/02/19,47.00
103/02/20,48.10
103/02/21,48.35
103/02/24,47.85
103/02/25,49.45
103/02/26,49.00
103/02/27,48.55
103/03/03,47.75
103/03/04,47.10
103/03/05,49.50
103/03/06,49.75
103/03/07,47.30
103/03/10,49.20
103/03/11,48.55
103/03/12,48.70
103/03/13,49.70
103/03/14,49.60
103/03/17,50.60
103/03/18,49.80
103/03/19,48.65
103/03/20,47.75
103/03/21,47.90
103/03/24,47.00
103/03/25,48.15
103/03/26,47.70
103/03/27,47.95
103/03/28,48.00
103/03/31,49.10
103/04/01,50.00
103/04/02,49.65
103/04/03,49.90
103/04/07,50.00
103/04/08,49.65
103/04/09,53.10
103/04/10,54.10
103/04/11,53.60
103/04/14,52.30
103/04/15,52.30
103/04/16,52.40
103/04/17,52.40
103/04/18,51.90
103/04/21,52.00
103/04/22,52.00
103/04/23,51.70
103/04/24,51.50
103/04/25,48.70
103/04/28,48.30
103/04/29,50.00
103/04/30,49.75
103/05/02,49.50
103/05/05,50.30
103/05/06,50.80
103/05/07,50.90
103/05/08,52.10
103/05/09,49.70
103/05/12,48.50
103/05/13,48.10
103/05/14,47.90
103/05/15,48.35
103/05/16,47.95
103/05/19,48.45
103/05/20,48.75
103/05/21,48.70
103/05/22,49.95
103/05/23,50.50
103/05/26,50.20
103/05/27,49.35
103/05/28,49.90
103/05/29,49.90
103/05/30,50.00
103/06/03,48.85
103/06/04,47.75
103/06/05,48.30
103/06/06,48.15
103/06/09,48.15
103/06/10,47.50
103/06/11,47.70
103/06/12,48.05
103/06/13,47.90
103/06/16,47.80
103/06/17,47.75
103/06/18,47.50
103/06/19,47.70
103/06/20,48.00
103/06/23,46.80
103/06/24,47.00
103/06/25,47.00
103/06/26,47.35
103/06/27,47.10
103/06/30,47.15
103/07/01,47.10
103/07/02,46.95
103/07/03,47.20
103/07/04,47.90
103/07/07,48.15
103/07/08,48.05
103/07/09,51.40
103/07/10,51.00
103/07/11,49.00
103/07/14,49.00
103/07/15,48.80
103/07/16,48.10
103/07/17,48.70
103/07/18,48.30
103/07/21,48.75
103/07/22,49.10
103/07/24,49.10
103/07/25,48.90
103/07/28,48.90
103/07/29,48.60
103/07/30,51.00
103/07/31,50.20
103/08/01,50.90
103/08/04,51.30
103/08/05,50.80
103/08/06,49.75
103/08/07,47.90
103/08/08,48.00
103/08/11,49.20
103/08/12,49.00
103/08/13,49.00
103/08/14,46.00
103/08/15,46.10
103/08/18,45.40
103/08/19,45.70
103/08/20,45.70
103/08/21,45.70
103/08/22,45.80
103/08/25,46.10
103/08/26,46.70
103/08/27,46.60
103/08/28,46.10
103/08/29,46.20
103/09/01,46.40
103/09/02,46.00
103/09/03,46.30
103/09/04,46.35
103/09/05,46.00
103/09/09,45.55
103/09/10,44.10
103/09/11,43.65
103/09/12,43.30
103/09/15,42.80
103/09/16,42.00
103/09/17,42.10
103/09/18,42.20
103/09/19,42.60
103/09/22,42.50
103/09/23,42.25
103/09/24,42.35
