102/09/02,46.75
102/09/03,47.15
102/09/04,47.85
102/09/05,49.75
102/09/06,49.35
102/09/09,49.40
102/09/10,48.75
102/09/11,50.20
102/09/12,50.60
102/09/13,49.80
102/09/14,49.75
102/09/16,49.20
102/09/17,49.00
102/09/18,48.80
102/09/23,48.60
102/09/24,49.00
102/09/25,48.50
102/09/26,47.60
102/09/27,48.20
102/09/30,49.30
102/10/01,49.60
102/10/02,50.70
102/10/03,50.90
102/10/04,50.50
102/10/07,49.10
102/10/08,48.80
102/10/09,48.10
102/10/11,48.25
102/10/14,47.35
102/10/15,47.85
102/10/16,47.80
102/10/17,47.70
102/10/18,48.30
102/10/21,47.90
102/10/22,47.75
102/10/23,48.80
102/10/24,48.50
102/10/25,48.05
102/10/28,48.40
102/10/29,48.20
102/10/30,47.95
102/10/31,47.80
102/11/01,47.75
102/11/04,48.10
102/11/05,47.55
102/11/06,46.50
102/11/07,46.15
102/11/08,46.20
102/11/11,46.20
102/11/12,45.50
102/11/13,45.60
102/11/14,47.00
102/11/15,46.80
102/11/18,46.35
102/11/19,45.95
102/11/20,45.90
102/11/21,46.05
102/11/22,45.35
102/11/25,45.50
102/11/26,46.05
102/11/27,46.55
102/11/28,46.75
102/11/29,46.80
102/12/02,47.45
102/12/03,47.05
102/12/04,47.90
102/12/05,48.60
102/12/06,49.60
102/12/09,49.10
102/12/10,48.90
102/12/11,48.80
102/12/12,49.00
102/12/13,49.50
102/12/16,49.40
102/12/17,49.55
102/12/18,49.40
102/12/19,49.10
102/12/20,48.95
102/12/23,49.45
102/12/24,49.30
102/12/25,49.10
102/12/26,49.30
102/12/27,49.80
102/12/30,49.50
102/12/31,49.10
103/01/02,49.30
103/01/03,50.00
103/01/06,52.90
103/01/07,55.00
103/01/08,54.70
103/01/09,54.00
103/01/10,54.70
103/01/13,53.60
103/01/14,53.60
103/01/15,53.90
103/01/16,52.80
103/01/17,53.00
103/01/20,53.60
103/01/21,53.50
103/01/22,54.90
103/01/23,53.80
103/01/24,53.40
103/01/27,52.40
103/02/05,52.90
103/02/06,54.70
103/02/07,54.20
103/02/10,54.20
103/02/11,55.50
103/02/12,55.90
103/02/13,55.60
103/02/14,54.50
103/02/17,54.90
103/02/18,55.20
103/02/19,56.10
103/02/20,60.00
103/02/21,60.20
103/02/24,61.70
103/02/25,61.00
103/02/26,62.20
103/02/27,62.90
103/03/03,64.60
103/03/04,64.30
103/03/05,64.40
103/03/06,63.00
103/03/07,60.50
103/03/10,62.40
103/03/11,63.00
103/03/12,62.40
103/03/13,62.00
103/03/14,61.90
103/03/17,62.20
103/03/18,62.70
103/03/19,63.30
103/03/20,62.10
103/03/21,60.70
103/03/24,59.70
103/03/25,60.20
103/03/26,61.50
103/03/27,62.40
103/03/28,61.40
103/03/31,61.40
103/04/01,65.00
103/04/02,63.50
103/04/03,62.30
103/04/07,61.30
103/04/08,61.30
103/04/09,61.40
103/04/10,61.10
103/04/11,60.40
103/04/14,58.50
103/04/15,59.30
103/04/16,59.10
103/04/17,60.20
103/04/18,60.40
103/04/21,59.90
103/04/22,60.70
103/04/23,60.80
103/04/24,59.80
103/04/25,59.30
103/04/28,58.30
103/04/29,59.40
103/04/30,58.00
103/05/02,58.20
103/05/05,58.40
103/05/06,58.40
103/05/07,58.00
103/05/08,58.70
103/05/09,57.60
103/05/12,57.20
103/05/13,56.50
103/05/14,56.30
103/05/15,55.40
103/05/16,54.40
103/05/19,54.40
103/05/20,54.00
103/05/21,54.70
103/05/22,55.00
103/05/23,55.20
103/05/26,55.70
103/05/27,56.30
103/05/28,56.80
103/05/29,55.80
103/05/30,55.40
103/06/03,54.70
103/06/04,58.00
103/06/05,56.60
103/06/06,55.40
103/06/09,55.50
103/06/10,56.00
103/06/11,55.80
103/06/12,55.50
103/06/13,56.30
103/06/16,56.00
103/06/17,56.30
103/06/18,55.60
103/06/19,55.90
103/06/20,55.60
103/06/23,55.10
103/06/24,54.80
103/06/25,54.50
103/06/26,54.40
103/06/27,54.40
103/06/30,55.10
103/07/01,55.50
103/07/02,55.00
103/07/03,55.00
103/07/04,54.80
103/07/07,54.40
103/07/08,54.50
103/07/09,54.90
103/07/10,55.10
103/07/11,54.10
103/07/14,53.80
103/07/15,54.00
103/07/16,53.80
103/07/17,53.70
103/07/18,54.30
103/07/21,51.20
103/07/22,51.60
103/07/24,51.90
103/07/25,51.90
103/07/28,51.30
103/07/29,51.50
103/07/30,52.60
103/07/31,53.60
103/08/01,54.00
103/08/04,55.00
103/08/05,55.30
103/08/06,54.40
103/08/07,54.60
103/08/08,54.50
103/08/11,55.90
103/08/12,55.70
103/08/13,55.80
103/08/14,55.90
103/08/15,55.20
103/08/18,54.80
103/08/19,55.30
103/08/20,54.70
103/08/21,54.20
103/08/22,54.40
103/08/25,55.20
103/08/26,55.10
103/08/27,55.50
103/08/28,55.30
103/08/29,55.40
103/09/01,56.00
103/09/02,55.00
103/09/03,54.70
103/09/04,54.50
103/09/05,54.50
103/09/09,54.00
103/09/10,54.00
103/09/11,53.60
103/09/12,52.70
103/09/15,52.00
103/09/16,51.80
103/09/17,51.90
103/09/18,52.70
103/09/19,52.90
103/09/22,52.00
103/09/23,52.20
103/09/24,52.70
103/09/25,52.00
103/09/26,51.70
103/09/29,51.60
103/09/30,51.90
103/10/01,51.60
103/10/02,51.40
103/10/03,52.70
103/10/06,52.30
103/10/07,52.40
103/10/08,52.60
103/10/09,52.50
103/10/13,49.50
103/10/14,49.10
103/10/15,48.30
103/10/16,48.15
103/10/17,47.00
103/10/20,47.75
103/10/21,47.60
103/10/22,49.90
103/10/23,49.80
103/10/24,49.70
103/10/27,48.40
103/10/28,48.90
103/10/29,49.45
103/10/30,49.05
103/10/31,49.00
103/11/03,49.35
103/11/04,49.50
103/11/05,49.20
103/11/06,48.70
103/11/07,49.20
103/11/10,49.05
103/11/11,47.55
103/11/12,46.75
103/11/13,47.00
103/11/14,47.20
103/11/17,46.50
103/11/18,46.00
103/11/19,45.95
103/11/20,45.95
103/11/21,45.90
103/11/24,45.95
103/11/25,45.85
103/11/26,45.85
103/11/27,46.50
103/11/28,46.30
103/12/01,46.60
103/12/02,46.30
103/12/03,47.25
103/12/04,48.05
103/12/05,47.85
103/12/08,48.20
103/12/09,47.70
103/12/10,47.50
103/12/11,46.80
103/12/12,47.00
103/12/15,46.60
103/12/16,46.65
103/12/17,46.40
103/12/18,46.30
103/12/19,46.30
103/12/22,46.45
103/12/23,46.80
103/12/24,47.40
103/12/25,47.50
103/12/26,47.50
103/12/27,48.15
103/12/29,48.00
103/12/30,47.70
103/12/31,48.00
104/01/05,47.60
104/01/06,46.65
104/01/07,46.70
104/01/08,46.90
104/01/09,47.05
104/01/12,47.20
104/01/13,47.30
104/01/14,47.80
104/01/15,47.70
104/01/16,47.25
104/01/19,46.70
104/01/20,47.15
104/01/21,47.00
104/01/22,47.90
104/01/23,47.85
104/01/26,47.75
104/01/27,48.45
104/01/28,48.25
104/01/29,48.00
104/01/30,47.90
104/02/02,47.65
104/02/03,47.75
104/02/04,48.00
104/02/05,48.30
104/02/06,50.10
104/02/09,50.20
104/02/10,50.30
104/02/11,49.85
104/02/12,49.30
104/02/13,49.50
104/02/24,49.70
104/02/25,49.55
104/02/26,51.60
104/03/02,51.60
104/03/03,52.20
104/03/04,52.30
104/03/05,52.40
104/03/06,53.20
104/03/09,52.50
104/03/10,52.10
104/03/11,51.50
104/03/12,51.90
104/03/13,52.00
104/03/16,52.20
104/03/17,51.50
104/03/18,51.80
104/03/19,51.70
104/03/20,52.10
104/03/23,52.10
104/03/24,52.60
