102/09/02,68.20
102/09/03,68.10
102/09/04,68.50
102/09/05,68.40
102/09/06,68.40
102/09/09,68.50
102/09/10,68.90
102/09/11,69.70
102/09/12,70.30
102/09/13,70.00
102/09/14,69.60
102/09/16,70.20
102/09/17,70.60
102/09/18,70.80
102/09/23,72.40
102/09/24,72.10
102/09/25,71.90
102/09/26,70.30
102/09/27,69.90
102/09/30,69.70
102/10/01,70.00
102/10/02,70.90
102/10/03,71.50
102/10/04,71.10
102/10/07,72.90
102/10/08,73.00
102/10/09,72.30
102/10/11,72.20
102/10/14,72.80
102/10/15,74.40
102/10/16,73.80
102/10/17,74.30
102/10/18,73.50
102/10/21,71.40
102/10/22,70.80
102/10/23,70.70
102/10/24,70.40
102/10/25,70.40
102/10/28,70.40
102/10/29,70.50
102/10/30,70.00
102/10/31,70.00
102/11/01,69.80
102/11/04,69.10
102/11/05,68.90
102/11/06,69.70
102/11/07,69.50
102/11/08,69.40
102/11/11,68.90
102/11/12,68.70
102/11/13,69.10
102/11/14,69.20
102/11/15,69.00
102/11/18,68.60
102/11/19,68.90
102/11/20,68.50
102/11/21,67.50
102/11/22,67.60
102/11/25,67.30
102/11/26,67.20
102/11/27,67.60
102/11/28,68.60
102/11/29,69.00
102/12/02,68.70
102/12/03,67.80
102/12/04,68.00
102/12/05,68.00
102/12/06,67.80
102/12/09,67.70
102/12/10,67.80
102/12/11,67.80
102/12/12,67.50
102/12/13,67.30
102/12/16,66.60
102/12/17,66.30
102/12/18,67.40
102/12/19,66.80
102/12/20,66.60
102/12/23,66.20
102/12/24,66.30
102/12/25,66.60
102/12/26,67.10
102/12/27,66.90
102/12/30,67.50
102/12/31,67.50
103/01/02,67.40
103/01/03,66.70
103/01/06,66.10
103/01/07,66.10
103/01/08,66.00
103/01/09,65.70
103/01/10,65.50
103/01/13,65.50
103/01/14,65.70
103/01/15,66.50
103/01/16,66.50
103/01/17,65.90
103/01/20,65.60
103/01/21,65.20
103/01/22,65.20
103/01/23,64.90
103/01/24,64.10
103/01/27,63.30
103/02/05,61.90
103/02/06,62.50
103/02/07,63.20
103/02/10,64.20
103/02/11,64.20
103/02/12,63.90
103/02/13,63.10
103/02/14,63.40
103/02/17,62.60
103/02/18,62.60
103/02/19,62.10
103/02/20,61.80
103/02/21,62.60
103/02/24,62.70
103/02/25,62.80
103/02/26,64.00
103/02/27,65.00
103/03/03,63.80
103/03/04,63.10
103/03/05,63.40
103/03/06,63.10
103/03/07,62.80
103/03/10,62.60
103/03/11,62.40
103/03/12,62.90
103/03/13,62.30
103/03/14,62.00
103/03/17,62.10
103/03/18,62.90
103/03/19,62.30
103/03/20,62.40
103/03/21,62.20
103/03/24,62.00
103/03/25,62.00
103/03/26,61.50
103/03/27,61.30
103/03/28,62.70
103/03/31,63.80
103/04/01,63.40
103/04/02,63.50
103/04/03,63.00
103/04/07,62.60
103/04/08,62.30
103/04/09,63.00
103/04/10,63.00
103/04/11,62.40
103/04/14,62.10
103/04/15,62.10
103/04/16,62.30
103/04/17,62.60
103/04/18,62.60
103/04/21,63.30
103/04/22,62.80
103/04/23,62.10
103/04/24,62.00
103/04/25,61.30
103/04/28,60.70
103/04/29,60.70
103/04/30,60.00
103/05/02,59.70
103/05/05,60.00
103/05/06,60.50
103/05/07,60.50
103/05/08,60.40
103/05/09,59.80
103/05/12,60.10
103/05/13,60.20
103/05/14,60.30
103/05/15,60.80
103/05/16,61.70
103/05/19,61.50
103/05/20,61.50
103/05/21,60.80
103/05/22,61.50
103/05/23,61.50
103/05/26,61.10
103/05/27,60.80
103/05/28,61.30
103/05/29,60.90
103/05/30,60.70
103/06/03,59.90
103/06/04,59.20
103/06/05,58.90
103/06/06,58.90
103/06/09,58.70
103/06/10,59.40
103/06/11,59.00
103/06/12,59.50
103/06/13,59.40
103/06/16,59.30
103/06/17,58.90
103/06/18,59.40
103/06/19,59.20
103/06/20,59.60
103/06/23,59.20
103/06/24,59.40
103/06/25,59.50
103/06/26,59.70
103/06/27,59.60
103/06/30,59.20
103/07/01,59.50
103/07/02,59.40
103/07/03,59.50
103/07/04,59.20
103/07/07,59.30
103/07/08,59.50
103/07/09,59.30
103/07/10,59.50
103/07/11,58.90
103/07/14,59.00
103/07/15,58.90
103/07/16,58.60
103/07/17,58.80
103/07/18,59.40
103/07/21,59.70
103/07/22,60.50
103/07/24,60.90
103/07/25,61.00
103/07/28,61.30
103/07/29,61.80
103/07/30,62.30
103/07/31,61.20
103/08/01,61.20
103/08/04,60.70
103/08/05,60.20
103/08/06,59.60
103/08/07,60.20
103/08/08,60.30
103/08/11,59.70
103/08/12,59.70
103/08/13,59.80
103/08/14,58.20
103/08/15,57.90
103/08/18,57.20
103/08/19,57.40
103/08/20,57.10
103/08/21,56.60
103/08/22,57.10
103/08/25,56.70
103/08/26,57.20
103/08/27,57.40
103/08/28,57.20
103/08/29,56.70
103/09/01,56.80
103/09/02,56.90
103/09/03,56.40
103/09/04,56.30
103/09/05,56.30
103/09/09,56.70
103/09/10,56.30
103/09/11,56.20
103/09/12,55.80
103/09/15,54.80
103/09/16,53.50
103/09/17,53.20
103/09/18,53.30
103/09/19,52.90
103/09/22,51.90
103/09/23,51.40
103/09/24,51.70
103/09/25,51.20
103/09/26,51.00
103/09/29,50.00
103/09/30,50.30
103/10/01,49.85
103/10/02,49.45
103/10/03,50.00
103/10/06,49.90
103/10/07,51.00
103/10/08,52.00
103/10/09,52.20
103/10/13,50.30
103/10/14,51.00
103/10/15,50.30
103/10/16,50.80
103/10/17,51.30
103/10/20,51.10
103/10/21,50.90
103/10/22,50.90
103/10/23,51.80
103/10/24,51.60
103/10/27,51.60
103/10/28,52.30
103/10/29,52.70
103/10/30,53.90
103/10/31,53.90
103/11/03,53.20
103/11/04,53.50
103/11/05,54.10
103/11/06,54.10
103/11/07,54.50
103/11/10,54.30
103/11/11,54.30
103/11/12,53.30
103/11/13,53.30
103/11/14,52.60
103/11/17,51.50
103/11/18,51.50
103/11/19,51.40
103/11/20,51.40
103/11/21,51.50
103/11/24,51.40
103/11/25,51.60
103/11/26,51.20
103/11/27,51.10
