102/09/02,75.00
102/09/03,75.50
102/09/04,76.00
102/09/05,76.90
102/09/06,76.00
102/09/09,77.00
102/09/10,77.00
102/09/11,76.50
102/09/12,77.00
102/09/13,76.20
102/09/14,76.10
102/09/16,77.70
102/09/17,77.50
102/09/18,76.60
102/09/23,77.00
102/09/24,77.20
102/09/25,77.50
102/09/26,76.80
102/09/27,77.50
102/09/30,76.30
102/10/01,77.00
102/10/02,77.60
102/10/03,79.60
102/10/04,79.00
102/10/07,77.60
102/10/08,78.00
102/10/09,78.00
102/10/11,77.50
102/10/14,76.60
102/10/15,77.70
102/10/16,77.80
102/10/17,79.20
102/10/18,79.20
102/10/21,79.50
102/10/22,79.80
102/10/23,79.60
102/10/24,79.60
102/10/25,79.00
102/10/28,78.90
102/10/29,79.40
102/10/30,79.50
102/10/31,79.80
102/11/01,79.00
102/11/04,77.30
102/11/05,76.00
102/11/06,76.00
102/11/07,76.40
102/11/08,75.90
102/11/11,75.70
102/11/12,76.70
102/11/13,75.00
102/11/14,74.20
102/11/15,75.80
102/11/18,75.90
102/11/19,76.10
102/11/20,75.10
102/11/21,74.10
102/11/22,75.10
102/11/25,75.80
102/11/26,75.40
102/11/27,76.00
102/11/28,77.40
102/11/29,77.80
102/12/02,78.00
102/12/03,77.40
102/12/04,78.00
102/12/05,78.10
102/12/06,77.10
102/12/09,78.90
102/12/10,79.00
102/12/11,79.70
102/12/12,78.90
102/12/13,79.10
102/12/16,78.20
102/12/17,78.20
102/12/18,78.10
102/12/19,78.10
102/12/20,77.60
102/12/23,78.80
102/12/24,79.00
102/12/25,79.50
102/12/26,79.10
102/12/27,79.20
102/12/30,80.00
102/12/31,80.50
103/01/02,79.80
103/01/03,79.50
103/01/06,79.00
103/01/07,78.40
103/01/08,78.00
103/01/09,78.80
103/01/10,78.80
103/01/13,79.00
103/01/14,78.60
103/01/15,79.00
103/01/16,79.20
103/01/17,78.70
103/01/20,79.00
103/01/21,79.50
103/01/22,80.00
103/01/23,79.90
103/01/24,80.10
103/01/27,78.00
103/02/05,75.30
103/02/06,75.20
103/02/07,75.40
103/02/10,75.60
103/02/11,76.30
103/02/12,76.90
103/02/13,76.50
